冬	夂: winter radical (no. 34)<br>冫: two-stroke water radical or ice radical (no. 15)	winter	Don´t slip off your legs in winter, strap two skis to your feet.	In winter my walking legs feel like blocks of ice.
今	人: person<br>一: one; one radical (no.1)	now	My MEETING is at 7- but that´s NOW!	(re: ruuku35) The meeting is not at quarter to seven but now!
新	立: stand up; rise; set up; erect<br>木: tree; wood<br>斤: axe; 1.32 lb; catty; counter for loaves of bread; axe radical (no. 69)	new	Don't confuse left primitive with catalpa (#1498). Every time the farmer cuts down the peppers from the red pepper plant, he has to use a brand new axe. This is because the spicy peppers cause the metal to erode very quickly, thereby rendering the axe completely useless.	Axe-man grows a patch of red pepper plants in his back garden. He rubs red peppers on the edge of his axes, and this seems to keep them sharp like brand new.
古	十: ten<br>口: mouth	old	Tombstone and cross on an old man´s grave.	You get OLD fast if you have ten open mouths to feed.
間	門: gate; counter for cannons<br>日: day; sun; Japan; counter for days	interval	The interval between star systems (suns) was too large, so the stargates were created to travel between them.	We open the gates at regular intervals to let a bit of sun in.
方	亠: kettle lid radical (no. 8)	direction	Note: The primitives are top hat and bound up. Compare ten thousand (#64). Story: A rich man wearing a top hat and bound up from head to toe hobbles up to you and asks for directions to the nearest police station because he just escaped from his kidnappers.	I always keep my directions bound to the bottom of my top hat so I won´t lose them.
北	匕: spoon; spoon or katakana hi radical (no. 21)	north	Warning: The left part is NOT the primitive turtle! The stroke order is different. Sometimes it will look exactly the same but not always depending on the font / style used to draw this character. Be sure to study the difference!	In the north, the weather is so cold that people are often seen sitting back to back to preserve warmth.
南	十: ten<br>冂: upside-down box radical (no. 13)<br>干: dry; parch	south	South of my belt leads to happiness.	"In the south (Southern Alabama, Southern Africa, picture any south, but choose one and stick with it) ""they measure happyness by the belt"". If someone has a larger belly (and a longer belt), it is believed they are well fed and thus are happy."
東	木: tree; wood<br>日: day; sun; Japan; counter for days	east	Traditionally seen as a pictograph of the sun rising behind a tree.	The sun pierces through the trees as it rises in the east…
西	襾: west, west radical (no. 146)	west	The old west represented by a completely empty whiskey bottle (compare sign of the bird (#1427) whiskey bottle about one third full).	Note: this kanji is also used to denote Spain.
遠	袁: long kimono<br>辶: walk; walking; road radical variant (no. 162)	distant	Keep distant from a lidded crock on the road wrapped in a scarf. It might be a bomb.	When traveling to a distant land, what better way of keeping warm on the road is there than carrying a warm lidded crock and wearing a scarf?
近	斤: axe; 1.32 lb; catty; counter for loaves of bread; axe radical (no. 69)<br>辶: walk; walking; road radical variant (no. 162)	near	The end is near. The axe-murderer is waiting for you on the road...	An absurd image, but working for me: two points A and B are separated by a long road. To make A and B near, take an ax, cut a big chunk of road, and the work is done.
前	八: eight; eight radical (no. 12)<br>月: month; moon<br>刀: sword; saber; knife	in front	When I get horny my flesh sword sticks out in front of me.	If you stand in front of a bull´s horns, you are asking for your flesh to be cut (or butchered if you prefer).
後	彳: stop; linger; loiter; going man radical (no. 60)<br>幺: short thread radical (no. 52)<br>夂: winter radical (no. 34)	behind	Column of walking legs (caterpillar) getting into a cocoon, about to leave its past self behind.	after a grub goes through the cocoon stage, it leaves its walking legs behind for a life of flight.
内	冂: upside-down box radical (no. 13)<br>人: person	inside	Mr. T´s new belt is huge! When he´s inside it, his feet no longer touch the ground!	How is a person ever supposed to get inside that girl when she´s wearing such a huge chastity belt? I guess that´s kinda the point, eh?
外	夕: evening<br>卜: divination	outside	A young magician likes to practice outside in the evening with his magic wand (as opposed to the old magician who wakes early to practice with his wand in eminent (#51)).	Outside in the dark of evening, only a magic wand can help you.
場	土: soil; earth; ground; Turkey<br>昜: open; sun	location	You´re looking for a good location to bury your piggy bank savings. It has to be in some soft soil that´s easy to dig up, well hidden, and easy to remember like this kanji.	Don´t confuse with place (#1127). Think of location not as a single fixed spot, but as the act of locating. You´ve buried your piggy bank in the dirt in your backyard, but you can´t remember where. You frantically dig everywhere in a process of location to find your piggy bank.
地	土: soil; earth; ground; Turkey<br>也: to be (classical)	ground	Picture the ground as an extent of soil where scorpions are buried like land mines. Imagine a sign post saying ´no trespassing, scorpion mines´ if that helps, and how it is dangerous to walk there.	The soil is littered with scorpions everywhere and no ones dares put their foot on the ground.
国	囗: box or enclosure radical (no. 31); box<br>玉: jewel; ball	country	In my country (England) the crown jewels are kept pent-in in the Tower of London. Which happens to be where enemies of the state were once also pent-in (probably for trying to steal those jewels).	Just think of Japan, a country which is like a jewel but historically very enclosed.
園	囗: box or enclosure radical (no. 31); box<br>袁: long kimono	park	A nice picnic pent up in the park, with your crock pot and scarf (picnic blanket).	There was a homeless man living in a box at the park so I gave him a lidded crock filled with hot curry tied with a scarf...
谷	口: mouth	valley	This could be seen as a very accurate pictograph of another type of valley: a valley mouth open under the umbrella of inner labia, with the outer labia parted above. There are even more connections to be made among the primitive keywords and the visuals, but i will enter no further...	Think of the classic anime 風の谷のナウシカ (Nausicaa of the Valley of the Wind). We see Nausicaa entering the valley mouth gliding on an umbrella.
野	里: ri; village; parent's home; league<br>予: beforehand; previous; myself; I	plains	These days we all work in front of computers. Beforehand we all worked out in the fields, in the plains.	The plains are a challenging place to get any work done. Be sure you recharge your computer´s battery beforehand, or you won´t get anything done.
原	厂: wild goose; trailing cliff radical (no. 27)<br>白: white<br>小: little; small	meadow	Follow the springs down the cliff and you will find a nice meadow.	Sorry about this, but Heisig was stupid calling this kanji meadow, used in composite words the most common meaning is ORIGIN... To remember just think that life may have begun in pounds or springs in a land with many cliffs ... Just to answer correctly the review lessons think of meadow as the origin of a huge forest.
里	里: village, mile, village radical (no. 166)	ri	The ri is a Japanese way of measuring the area of the GROUND underneath a RICE FIELD.	Hint: Heisig makes here a severe disservice to everyone by using a weird keyword for this character. You´ll save a lot (and I mean, a whole lot) of trouble later by giving it instead its intended meaning: House of the Parents.
